ID_cliente,segmento_oculto,score_crediticio,ingresos_mensuales,uso_credito,historial_impagos,frecuencia_pago,saldo_actual,antiguedad_cliente,comportamiento_app,prob_impago,impago,cluster_kmeans
C01533,bajo_riesgo,756.95,21799.33,0.187,0,8.96,2263.41,55.7,alto,0.0001,0,0
C01534,alto_riesgo,505.11,7538.51,0.928,0,0.88,7592.29,36.9,bajo,0.0126,0,1
C01535,bajo_riesgo,799.56,11053.25,0.12,0,7.22,376.09,14.3,alto,0.001,0,0
C01536,medio_riesgo,520.9,7394.43,0.385,0,4.57,9499.97,9.1,medio,0.0065,0,4
C01537,alto_riesgo,482.82,6253.06,0.575,1,1.89,9876.18,14.0,bajo,0.0228,0,1
C01538,medio_riesgo,684.93,3900.51,0.381,1,1.53,1025.46,52.2,bajo,0.0159,0,3
C01539,medio_riesgo,554.09,8499.82,0.135,0,0.05,5998.5,49.2,medio,0.0035,0,4
C01540,medio_riesgo,546.33,8122.75,0.538,0,2.99,2619.18,53.8,medio,0.0063,0,4
C01541,medio_riesgo,524.93,3345.53,0.52,0,3.8,7266.7,28.5,bajo,0.0168,0,3
C01542,alto_riesgo,388.69,8818.93,0.617,2,2.35,1337.96,40.6,bajo,0.0377,0,5
C01543,bajo_riesgo,747.01,16414.61,0.183,0,9.24,1017.78,6.6,alto,0.0004,0,0
C01544,alto_riesgo,418.61,9716.93,0.406,0,4.3,4280.14,14.6,bajo,0.0057,0,3
C01545,bajo_riesgo,718.63,19135.62,0.106,0,7.76,940.46,45.0,medio,0.0002,0,2
C01546,bajo_riesgo,830.24,17918.25,0.164,0,6.19,1144.12,14.7,alto,0.0002,0,0
C01547,medio_riesgo,510.18,8285.05,0.547,0,3.82,2434.67,20.7,bajo,0.0068,0,3
C01548,bajo_riesgo,808.15,14012.4,0.265,0,4.24,4234.32,22.3,alto,0.0006,0,0
C01549,bajo_riesgo,805.85,13122.15,0.098,0,7.9,794.05,32.6,medio,0.0006,0,2
C01550,medio_riesgo,677.91,14914.74,0.311,1,4.47,4639.25,6.3,medio,0.0017,0,4
C01551,alto_riesgo,488.12,6105.9,0.762,1,1.77,3265.15,45.4,bajo,0.0287,0,5
C01552,medio_riesgo,702.97,9961.42,0.172,1,2.84,4375.06,0.5,bajo,0.0035,0,3
C01553,alto_riesgo,407.61,3563.74,0.515,2,0.73,7012.99,58.4,bajo,0.0857,0,5
C01554,medio_riesgo,653.31,11319.54,0.355,0,3.1,3411.14,10.7,medio,0.0019,0,4
C01555,bajo_riesgo,816.86,14316.12,0.138,0,7.51,3216.62,13.7,medio,0.0005,0,2
C01556,alto_riesgo,523.31,7911.66,0.772,1,2.91,7237.78,29.2,bajo,0.0184,0,1
C01557,bajo_riesgo,781.24,15193.42,0.07,0,8.77,1357.9,19.3,alto,0.0004,0,0
C01558,medio_riesgo,539.51,6133.04,0.534,0,6.32,2598.46,6.0,medio,0.0094,0,4
C01559,bajo_riesgo,783.57,17193.35,0.153,0,8.58,2731.84,10.6,medio,0.0003,0,2
C01560,alto_riesgo,511.05,2981.79,0.361,3,1.48,2803.92,7.8,bajo,0.1145,0,5
C01561,bajo_riesgo,789.62,13852.17,0.131,0,8.74,2400.2,19.2,alto,0.0006,0,0
C01562,medio_riesgo,666.69,11874.37,0.13,0,4.03,1058.35,51.1,bajo,0.0013,0,3
C01563,medio_riesgo,634.86,6570.2,0.308,1,5.27,4056.69,14.7,medio,0.01,0,4
C01564,medio_riesgo,543.04,11725.28,0.318,2,2.13,5829.09,34.0,medio,0.0095,0,4
C01565,medio_riesgo,669.94,3471.91,0.28,0,6.28,3092.0,0.7,bajo,0.008,0,3
C01566,bajo_riesgo,808.89,10074.4,0.042,1,5.57,2726.67,37.1,alto,0.0021,0,0
C01567,medio_riesgo,514.58,8794.54,0.306,1,3.96,5163.77,1.4,medio,0.0091,0,4
C01568,alto_riesgo,484.42,10487.47,0.474,1,1.46,10664.45,11.7,bajo,0.0087,0,1
C01569,medio_riesgo,665.74,4873.46,0.614,1,3.27,2156.74,51.7,bajo,0.0182,0,3
C01570,bajo_riesgo,827.62,17451.32,0.069,1,4.08,3962.27,33.0,alto,0.0005,0,0
C01571,bajo_riesgo,810.31,10183.81,0.078,0,3.8,2256.7,30.5,alto,0.0011,0,0
C01572,bajo_riesgo,785.4,14645.97,0.284,0,4.11,1779.95,16.2,alto,0.0006,0,0
C01573,bajo_riesgo,751.45,15680.3,0.206,1,6.12,3529.62,32.2,medio,0.001,0,2
C01574,medio_riesgo,670.17,7867.65,0.206,0,2.79,6934.13,4.7,medio,0.0031,0,4
C01575,alto_riesgo,545.42,4399.78,0.57,2,0.33,1477.33,20.5,bajo,0.053,0,5
C01576,medio_riesgo,591.07,8614.74,0.313,2,5.76,8550.02,22.1,bajo,0.0152,0,5
C01577,bajo_riesgo,768.05,14155.63,0.268,0,9.69,7452.96,11.5,medio,0.0007,0,2
C01578,alto_riesgo,544.6,6509.83,0.482,1,3.57,3080.13,15.0,bajo,0.0162,0,3
C01579,alto_riesgo,570.87,7916.1,0.473,2,1.0,6857.41,52.0,bajo,0.0224,0,5
C01580,bajo_riesgo,783.01,14410.9,0.082,0,4.81,4431.53,5.3,alto,0.0005,0,0
C01581,medio_riesgo,642.93,6925.7,0.231,0,4.19,7006.33,47.6,bajo,0.0041,0,3
C01582,bajo_riesgo,762.18,10229.18,0.044,0,5.85,6996.19,4.9,alto,0.0012,0,0
C01583,bajo_riesgo,755.33,20160.88,0.139,1,6.63,3822.32,37.0,alto,0.0004,0,0
C01584,bajo_riesgo,778.59,17510.86,0.123,0,8.81,3485.14,21.0,medio,0.0003,0,2
C01585,medio_riesgo,650.79,15119.96,0.434,0,4.79,12432.8,47.7,bajo,0.001,0,1
C01586,medio_riesgo,608.18,8955.9,0.253,0,4.46,10126.87,19.6,medio,0.0031,0,4
C01587,medio_riesgo,526.05,8690.98,0.486,0,4.23,1907.63,57.3,bajo,0.0056,0,3
C01588,medio_riesgo,607.9,5184.02,0.464,0,0.3,1083.44,49.1,medio,0.0086,0,4
C01589,bajo_riesgo,753.42,17318.78,0.009,1,3.24,1077.81,40.9,alto,0.0006,0,0
C01590,bajo_riesgo,734.16,14035.32,0.223,1,6.85,1483.74,17.1,alto,0.0015,0,0
C01591,alto_riesgo,612.17,6961.75,0.817,1,2.19,2359.99,39.8,bajo,0.018,0,5
C01592,bajo_riesgo,689.59,14456.9,0.061,0,7.21,2122.7,26.6,medio,0.0007,0,2
C01593,bajo_riesgo,671.01,16762.59,0.024,0,7.61,2448.72,50.9,medio,0.0004,0,2
C01594,bajo_riesgo,710.43,14706.72,0.269,0,4.67,3551.3,33.1,medio,0.0007,0,2
C01595,alto_riesgo,435.29,9424.08,0.593,0,0.0,1973.35,0.4,bajo,0.0072,0,3
C01596,alto_riesgo,573.7,7699.41,0.521,2,0.0,6473.15,10.7,bajo,0.0245,0,5
C01597,bajo_riesgo,771.32,11564.25,0.063,0,7.92,2060.67,48.3,alto,0.0009,0,0
C01598,medio_riesgo,649.52,5617.18,0.268,1,3.06,1312.64,59.0,medio,0.011,0,4
C01599,bajo_riesgo,736.36,15703.43,0.157,0,5.28,2090.89,2.6,alto,0.0005,0,0
C01600,bajo_riesgo,771.62,14419.98,0.027,0,6.52,2928.79,4.0,alto,0.0005,0,0
C01601,alto_riesgo,474.67,3997.37,0.952,1,3.84,5503.39,11.9,bajo,0.0556,0,5
C01602,bajo_riesgo,844.5,15099.37,0.064,0,6.1,4789.46,22.7,alto,0.0004,0,0
C01603,alto_riesgo,516.42,2615.37,0.515,2,1.51,4018.48,15.8,bajo,0.0755,0,5
C01604,medio_riesgo,594.52,6911.87,0.72,0,7.72,5415.08,8.6,bajo,0.0086,0,3
C01605,bajo_riesgo,726.46,18841.71,0.21,0,2.62,1622.02,40.8,alto,0.0003,0,0
C01606,alto_riesgo,536.47,4553.86,0.604,2,4.39,3956.72,4.5,bajo,0.0549,0,5
C01607,alto_riesgo,491.01,3868.26,0.936,1,2.52,4668.58,3.0,bajo,0.0535,1,5
C01608,alto_riesgo,527.85,6022.88,0.48,0,4.43,5116.9,6.9,bajo,0.0094,0,3
C01609,bajo_riesgo,827.01,11618.17,0.142,0,9.03,5539.1,59.4,alto,0.0008,0,0
C01610,bajo_riesgo,770.4,15021.17,0.045,0,6.17,496.85,32.1,alto,0.0004,0,0
C01611,bajo_riesgo,805.8,9824.23,0.143,1,8.08,2215.02,10.8,medio,0.0026,0,2
C01612,medio_riesgo,581.86,6654.9,0.169,1,2.51,9375.92,33.7,medio,0.0097,0,4
C01613,bajo_riesgo,739.28,15663.55,0.064,0,3.5,2798.03,14.4,medio,0.0004,0,2
C01614,alto_riesgo,373.78,5221.9,0.672,1,0.0,18051.9,16.0,bajo,0.0427,0,1
C01615,bajo_riesgo,784.14,13219.65,0.142,0,5.33,3119.4,14.8,alto,0.0007,0,0
C01616,alto_riesgo,559.5,5984.27,0.838,0,1.37,4994.07,41.9,bajo,0.0131,0,3
C01617,medio_riesgo,612.18,9941.6,0.551,1,4.14,6131.46,41.7,bajo,0.0073,0,3
C01618,bajo_riesgo,780.87,12390.54,0.065,0,5.25,7385.98,42.5,alto,0.0008,0,0
C01619,medio_riesgo,785.65,12453.17,0.246,1,5.1,5296.3,56.4,medio,0.0018,0,2
C01620,medio_riesgo,625.52,7371.15,0.393,1,1.97,1184.69,11.8,medio,0.0097,0,4
C01621,bajo_riesgo,850.87,14535.71,0.136,1,7.46,1547.52,30.3,medio,0.0009,0,2
C01622,bajo_riesgo,806.39,22071.54,0.267,0,7.96,5134.69,58.7,medio,0.0001,0,2
C01623,medio_riesgo,652.95,5112.49,0.501,1,4.47,3616.79,40.1,bajo,0.0158,0,3
C01624,alto_riesgo,585.77,6591.13,0.386,1,1.33,1198.37,31.2,bajo,0.0126,0,3
C01625,bajo_riesgo,761.87,16056.28,0.025,0,0.93,2938.95,16.4,alto,0.0004,0,0
C01626,alto_riesgo,678.88,6040.43,0.615,0,3.32,4737.29,28.1,bajo,0.007,0,3
C01627,bajo_riesgo,786.8,15627.99,0.096,0,3.65,3113.09,34.7,medio,0.0004,0,2
C01628,bajo_riesgo,833.78,14203.42,0.101,0,7.99,3526.74,0.5,medio,0.0005,0,2
C01629,alto_riesgo,505.62,5346.15,0.638,0,0.63,7981.42,37.6,bajo,0.0138,0,1
C01630,alto_riesgo,381.67,5071.97,0.789,0,4.07,14167.65,39.4,bajo,0.025,0,1
C01631,alto_riesgo,500.52,3648.8,0.576,0,1.92,9517.21,4.9,bajo,0.0182,0,1
C01632,medio_riesgo,549.8,7875.84,0.32,0,3.22,2709.7,24.7,medio,0.005,0,4
C01633,bajo_riesgo,688.51,15377.63,0.394,0,8.46,3633.47,27.4,alto,0.0008,0,0
C01634,alto_riesgo,536.0,7967.63,0.615,3,0.44,9525.67,44.9,bajo,0.0566,0,5
C01635,medio_riesgo,628.37,7758.19,0.329,1,5.13,2834.71,45.0,medio,0.0082,0,4
C01636,alto_riesgo,505.03,3055.15,0.689,1,0.16,4028.0,22.6,bajo,0.0453,0,5
C01637,bajo_riesgo,841.74,10751.74,0.064,0,4.57,1584.62,19.9,alto,0.0009,0,0
C01638,medio_riesgo,508.28,10660.66,0.105,1,2.81,5250.45,5.5,medio,0.0051,0,4
C01639,bajo_riesgo,769.31,13348.4,0.263,0,6.66,2192.93,16.5,medio,0.0008,0,2
C01640,bajo_riesgo,848.35,13544.74,0.406,0,7.18,1760.01,31.3,alto,0.0007,0,0
C01641,bajo_riesgo,821.25,18944.95,0.044,0,4.5,2321.72,44.0,alto,0.0002,0,0
C01642,bajo_riesgo,770.15,15273.41,0.089,0,10.27,2261.85,6.2,medio,0.0004,0,2
C01643,medio_riesgo,585.49,7914.46,0.379,0,3.91,5873.32,46.9,medio,0.0048,0,4
C01644,medio_riesgo,580.91,5774.5,0.318,1,3.83,2873.35,38.1,medio,0.0139,0,4
C01645,bajo_riesgo,767.36,12801.24,0.375,0,8.93,3086.42,58.7,alto,0.001,0,0
C01646,bajo_riesgo,779.12,14634.84,0.293,0,3.45,3597.49,31.1,alto,0.0006,0,0
C01647,medio_riesgo,590.36,13256.25,0.604,0,3.44,1058.69,0.2,bajo,0.0021,0,3
C01648,bajo_riesgo,792.35,14632.75,0.205,1,7.83,4700.63,20.5,alto,0.0011,0,0
C01649,medio_riesgo,624.45,5907.21,0.443,1,6.13,12841.18,33.7,medio,0.0137,0,4
C01650,medio_riesgo,605.28,11752.72,0.279,0,2.72,3605.43,39.6,bajo,0.0019,0,3
C01651,medio_riesgo,614.49,9463.08,0.24,1,4.59,2379.04,52.6,medio,0.0055,0,4
C01652,alto_riesgo,480.0,6163.44,0.561,1,4.3,17641.07,50.4,bajo,0.023,0,1
C01653,bajo_riesgo,749.89,12930.17,0.182,0,5.43,2773.28,12.6,medio,0.0009,0,2
C01654,alto_riesgo,544.2,9343.8,0.593,1,0.04,948.56,12.2,bajo,0.0106,0,5
C01655,alto_riesgo,540.4,5430.5,0.551,1,1.66,1242.81,22.8,bajo,0.022,0,3
C01656,medio_riesgo,700.21,11515.08,0.472,0,3.07,1357.44,33.5,bajo,0.0019,0,3
C01657,alto_riesgo,387.1,5259.15,0.553,2,3.04,2460.23,22.6,bajo,0.0691,0,5
C01658,medio_riesgo,751.56,16495.06,0.075,1,6.4,857.13,3.5,medio,0.0007,0,2
C01659,medio_riesgo,705.27,8483.88,0.614,1,3.51,8813.2,11.4,medio,0.008,0,4
C01660,medio_riesgo,660.44,6943.92,0.078,0,4.68,2682.59,12.5,medio,0.0032,0,4
C01661,bajo_riesgo,756.04,18848.86,0.075,0,10.16,1331.8,52.9,alto,0.0002,0,0
C01662,bajo_riesgo,790.49,18724.14,0.11,1,7.18,228.74,34.6,medio,0.0004,0,2
C01663,bajo_riesgo,817.11,14103.34,0.3,0,4.67,8870.74,2.1,alto,0.0006,0,0
C01664,medio_riesgo,581.29,12201.83,0.161,2,5.0,5208.02,7.4,medio,0.0064,0,4
C01665,alto_riesgo,472.99,3747.47,0.469,0,3.57,10312.83,55.0,bajo,0.017,0,1
C01666,bajo_riesgo,831.08,16094.44,0.155,0,8.29,3268.79,35.6,alto,0.0003,0,0
C01667,bajo_riesgo,808.88,16023.73,0.056,0,6.17,433.09,34.2,alto,0.0003,0,0
C01668,bajo_riesgo,717.39,7572.93,0.265,0,5.49,1796.37,26.1,alto,0.003,0,0
C01669,bajo_riesgo,823.27,10513.24,0.057,0,5.67,205.98,28.1,medio,0.001,0,2
C01670,bajo_riesgo,845.36,19899.44,0.188,0,6.64,912.43,41.6,alto,0.0002,0,0
C01671,medio_riesgo,575.83,9350.98,0.178,0,6.38,1061.73,45.0,bajo,0.0029,0,3
C01672,bajo_riesgo,770.59,14738.91,0.049,0,4.53,4992.81,13.4,medio,0.0005,0,2
C01673,bajo_riesgo,771.61,16940.34,0.246,1,6.71,2933.12,16.1,alto,0.0008,0,0
C01674,bajo_riesgo,740.46,15662.75,0.199,0,7.69,1521.97,30.7,medio,0.0005,0,2
C01675,bajo_riesgo,750.63,17111.92,0.095,0,8.92,513.18,19.1,alto,0.0003,0,0
C01676,alto_riesgo,599.09,3522.03,0.586,4,4.34,9809.38,5.4,bajo,0.1902,0,5
C01677,bajo_riesgo,822.94,15660.43,0.166,0,7.08,1828.93,38.1,alto,0.0004,0,0
C01678,medio_riesgo,668.87,11557.73,0.303,1,0.0,995.18,35.5,medio,0.0033,0,4
C01679,medio_riesgo,662.69,4372.58,0.749,2,6.27,3895.03,19.3,medio,0.0468,0,4
C01680,bajo_riesgo,789.41,14516.79,0.143,0,4.0,2409.18,52.6,alto,0.0005,0,0
C01681,alto_riesgo,598.76,3263.43,0.515,0,2.96,10757.34,45.7,bajo,0.0136,0,1
C01682,alto_riesgo,556.58,7520.55,0.576,1,2.27,8477.4,1.5,bajo,0.0143,0,1
C01683,medio_riesgo,746.45,7902.84,0.63,1,5.25,5577.5,53.1,medio,0.008,0,4
C01684,bajo_riesgo,741.79,15349.64,0.087,0,6.29,1017.56,26.5,medio,0.0005,0,2
C01685,bajo_riesgo,847.92,19365.07,0.034,0,6.6,2533.46,32.7,alto,0.0001,0,0
C01686,bajo_riesgo,793.64,18892.83,0.328,0,5.49,1727.72,45.6,medio,0.0003,0,2
C01687,medio_riesgo,618.14,9503.62,0.042,0,2.69,6399.84,57.7,medio,0.0021,0,4
C01688,bajo_riesgo,756.14,20327.44,0.07,0,6.03,1709.86,7.6,alto,0.0002,0,0
C01689,bajo_riesgo,826.9,10758.12,0.34,0,5.77,1773.59,28.1,medio,0.0013,0,2
C01690,alto_riesgo,551.17,4525.07,0.599,3,2.04,3610.44,57.4,bajo,0.1007,0,5
C01691,bajo_riesgo,769.0,18521.92,0.137,0,5.78,1726.59,32.9,medio,0.0002,0,2
C01692,bajo_riesgo,758.39,13669.18,0.137,0,3.82,713.75,51.1,alto,0.0007,0,0
C01693,medio_riesgo,785.82,9749.7,0.66,0,4.57,1934.91,54.9,medio,0.0026,0,4
C01694,bajo_riesgo,763.07,21603.97,0.39,0,9.44,2645.32,26.9,alto,0.0002,0,0
C01695,alto_riesgo,480.09,6075.14,0.456,1,1.06,6156.98,38.7,bajo,0.0207,0,5
C01696,bajo_riesgo,781.87,13454.8,0.167,0,4.72,1355.97,12.4,medio,0.0007,0,2
C01697,alto_riesgo,648.96,2533.03,0.696,2,1.46,2195.19,4.4,bajo,0.0649,0,5
C01698,medio_riesgo,489.05,9193.22,0.3,0,2.73,5118.44,43.3,bajo,0.0045,0,3
C01699,medio_riesgo,722.51,8816.41,0.097,0,2.94,3215.68,54.6,bajo,0.0019,0,3
C01700,medio_riesgo,672.7,4834.91,0.596,2,3.19,3150.39,47.0,medio,0.0349,0,4
C01701,medio_riesgo,656.79,4406.82,0.454,0,0.51,2109.74,1.2,bajo,0.0085,0,3
C01702,medio_riesgo,481.95,11314.88,0.292,2,4.15,8467.33,13.0,medio,0.012,0,4
C01703,bajo_riesgo,761.64,13654.76,0.287,0,5.0,3878.11,20.2,alto,0.0008,0,0
C01704,bajo_riesgo,796.67,13230.5,0.076,0,5.78,597.66,23.0,alto,0.0006,0,0
C01705,bajo_riesgo,842.48,14014.73,0.206,0,4.88,1612.57,50.9,alto,0.0005,0,0
C01706,medio_riesgo,672.35,10544.04,0.503,0,3.87,4397.15,50.5,bajo,0.0025,0,3
C01707,bajo_riesgo,808.0,13153.92,0.121,0,7.72,1503.13,20.6,alto,0.0006,0,0
C01708,alto_riesgo,539.97,6878.22,0.592,2,2.38,12718.77,25.4,bajo,0.0344,0,1
C01709,bajo_riesgo,802.12,16609.9,0.158,0,6.96,1561.89,13.5,alto,0.0003,0,0
C01710,bajo_riesgo,801.9,13016.74,0.116,0,6.91,3527.63,49.4,medio,0.0007,0,2
C01711,bajo_riesgo,807.01,16829.87,0.125,0,6.12,4377.09,29.5,alto,0.0003,0,0
C01712,medio_riesgo,589.25,4987.13,0.699,0,4.23,7797.86,0.9,medio,0.0124,0,4
C01713,medio_riesgo,575.85,11320.64,0.67,0,3.47,1871.93,30.9,medio,0.0035,0,4
C01714,alto_riesgo,516.58,8165.59,0.796,0,0.0,5159.93,23.8,bajo,0.0092,0,3
C01715,bajo_riesgo,766.66,21689.79,0.114,0,7.96,3768.49,5.5,alto,0.0001,0,0
C01716,alto_riesgo,385.34,5621.77,0.514,3,3.03,5819.85,49.5,bajo,0.1178,0,5
C01717,alto_riesgo,620.65,6239.69,0.869,0,0.0,894.35,5.2,bajo,0.0108,0,3
C01718,bajo_riesgo,800.39,20487.26,0.232,0,6.8,1403.15,19.4,medio,0.0002,0,2
C01719,medio_riesgo,670.59,8982.14,0.267,0,7.15,2749.46,57.5,medio,0.0026,0,2
C01720,medio_riesgo,572.62,7407.74,0.493,0,6.48,10242.13,55.8,bajo,0.0063,0,1
C01721,alto_riesgo,565.48,7151.04,0.653,2,0.0,3773.17,58.9,bajo,0.0325,0,5
C01722,bajo_riesgo,778.04,11503.36,0.274,0,2.76,4990.32,47.2,alto,0.0012,0,0
C01723,bajo_riesgo,771.53,15462.62,0.159,0,6.95,4155.34,47.8,alto,0.0005,0,0
C01724,medio_riesgo,623.79,10450.38,0.346,0,3.43,7581.4,46.2,medio,0.0025,0,4
C01725,alto_riesgo,529.17,8976.83,0.786,1,2.18,9449.08,4.5,bajo,0.0149,0,1
C01726,bajo_riesgo,816.03,10846.03,0.033,0,6.93,1883.21,45.3,alto,0.0009,0,0
C01727,medio_riesgo,693.27,9383.44,0.175,0,2.43,1335.62,27.5,bajo,0.002,0,3
C01728,bajo_riesgo,764.07,15536.58,0.119,0,4.21,1617.97,38.7,alto,0.0004,0,0
C01729,medio_riesgo,583.0,7515.03,0.383,0,3.34,2362.15,56.5,bajo,0.0053,0,3
C01730,bajo_riesgo,766.02,18195.15,0.118,0,7.45,1578.78,41.4,medio,0.0003,0,2
C01731,bajo_riesgo,687.66,10699.22,0.124,0,4.0,5577.11,12.4,alto,0.0015,0,0
C01732,bajo_riesgo,851.86,14441.33,0.053,0,6.47,4273.45,5.9,alto,0.0004,0,0
C01733,medio_riesgo,660.11,5602.07,0.384,2,1.79,2161.97,24.2,bajo,0.0244,0,5
C01734,bajo_riesgo,806.29,14286.62,0.061,0,5.05,9709.92,9.2,medio,0.0005,0,2
C01735,bajo_riesgo,751.12,13371.54,0.146,0,4.14,2069.42,55.7,alto,0.0007,0,0
C01736,bajo_riesgo,813.28,15954.4,0.236,0,8.55,452.98,42.5,alto,0.0004,0,0
C01737,medio_riesgo,620.72,7816.52,0.126,0,3.1,6020.06,40.1,medio,0.0033,0,4
C01738,alto_riesgo,492.0,4989.57,0.518,1,1.33,5936.08,11.0,bajo,0.0265,0,5
C01739,alto_riesgo,493.31,8850.57,0.577,1,0.93,1105.14,12.8,bajo,0.0133,0,5
C01740,alto_riesgo,504.89,5608.47,0.393,1,0.21,2456.67,38.8,bajo,0.0196,0,3
C01741,medio_riesgo,516.71,8567.44,0.194,1,2.22,1086.36,13.9,bajo,0.0083,0,3
C01742,alto_riesgo,429.75,5670.41,0.587,1,4.34,777.36,47.7,bajo,0.0302,0,3
C01743,alto_riesgo,606.06,7298.19,0.519,1,2.54,8245.42,3.6,bajo,0.0121,0,1
C01744,medio_riesgo,673.2,5678.92,0.107,0,5.89,3271.24,36.4,bajo,0.0042,0,3
C01745,medio_riesgo,600.9,8684.39,0.233,0,6.59,6887.98,26.8,medio,0.0033,0,4
C01746,alto_riesgo,475.08,6989.84,0.689,1,0.0,10166.2,30.9,bajo,0.0231,0,1
C01747,alto_riesgo,624.68,9559.79,0.402,1,0.43,9351.41,2.1,bajo,0.0063,0,1
C01748,medio_riesgo,609.87,6490.43,0.128,0,2.89,1712.68,42.8,medio,0.0044,0,4
C01749,alto_riesgo,543.04,6686.46,0.778,0,2.62,2333.65,9.1,bajo,0.0112,0,3
C01750,alto_riesgo,539.02,8585.03,0.621,1,2.91,2433.45,1.3,bajo,0.0129,0,3
C01751,medio_riesgo,577.37,9119.69,0.48,0,5.97,11082.23,5.9,medio,0.0044,0,4
C01752,medio_riesgo,623.7,7216.37,0.34,0,5.82,1340.55,29.7,bajo,0.0047,0,3
C01753,alto_riesgo,559.62,7311.1,0.633,2,4.66,1337.18,43.9,bajo,0.0313,0,5
C01754,alto_riesgo,441.43,3851.65,0.666,1,0.92,4973.53,59.6,bajo,0.0454,0,5
C01755,alto_riesgo,391.48,7656.93,0.691,1,4.87,1238.04,57.8,bajo,0.0259,0,5
C01756,alto_riesgo,630.82,4425.71,0.596,1,5.78,2633.66,49.1,bajo,0.0216,0,3
C01757,alto_riesgo,385.55,3930.52,0.855,0,2.55,1362.4,59.0,bajo,0.0334,0,3
C01758,alto_riesgo,505.47,9349.2,0.864,1,1.3,1126.76,58.3,bajo,0.0163,0,5
C01759,alto_riesgo,435.91,6472.85,0.529,3,0.0,11234.93,57.1,bajo,0.0897,0,5
C01760,medio_riesgo,600.61,10921.42,0.446,0,0.82,3026.81,39.1,bajo,0.0027,0,3
C01761,bajo_riesgo,777.8,14987.66,0.27,0,3.71,1809.64,55.2,alto,0.0006,0,0
C01762,alto_riesgo,458.15,5912.99,0.748,1,4.93,3339.02,13.3,bajo,0.032,0,5
C01763,alto_riesgo,585.72,8951.27,0.545,1,5.43,5159.07,9.2,bajo,0.0095,0,3
C01764,bajo_riesgo,847.24,19532.62,0.345,0,5.82,4016.94,23.2,alto,0.0002,0,0
C01765,bajo_riesgo,824.76,17525.44,0.279,0,6.52,3690.52,19.0,alto,0.0003,0,0
C01766,bajo_riesgo,777.28,16848.75,0.022,0,5.7,6755.96,2.7,alto,0.0003,0,0
C01767,bajo_riesgo,786.45,12818.06,0.059,0,8.09,5539.84,15.7,alto,0.0007,0,0
C01768,bajo_riesgo,695.31,16698.43,0.136,0,6.06,2516.93,13.6,alto,0.0004,0,0
C01769,bajo_riesgo,742.22,14262.31,0.124,0,7.88,6355.92,7.9,alto,0.0006,0,0
C01770,bajo_riesgo,744.92,15922.24,0.208,0,9.1,2009.45,28.1,alto,0.0005,0,0
C01771,bajo_riesgo,820.9,15165.17,0.16,1,5.23,827.02,11.6,medio,0.0009,0,2
C01772,bajo_riesgo,809.67,12960.69,0.278,0,5.48,2734.4,18.8,alto,0.0008,0,0
C01773,alto_riesgo,450.81,4839.28,0.782,1,2.08,4481.34,48.8,bajo,0.0418,0,5
C01774,alto_riesgo,613.24,4732.41,0.695,1,4.41,6498.52,42.9,bajo,0.0241,0,1
C01775,medio_riesgo,572.07,10213.33,0.358,4,2.62,1355.21,36.3,medio,0.0484,0,5
C01776,alto_riesgo,470.01,6345.45,0.768,2,0.3,2200.16,35.0,bajo,0.0569,0,5
C01777,bajo_riesgo,740.11,18508.43,0.351,0,10.61,3034.24,19.5,alto,0.0004,0,0
C01778,bajo_riesgo,752.29,14808.46,0.148,0,3.92,1971.31,12.2,medio,0.0006,0,2
C01779,bajo_riesgo,700.72,11695.34,0.083,1,8.39,238.95,32.2,alto,0.0023,0,0
C01780,alto_riesgo,456.92,5715.6,0.727,1,0.49,2003.68,18.1,bajo,0.0326,0,5
C01781,bajo_riesgo,714.19,14124.99,0.084,0,3.86,2904.97,4.5,alto,0.0007,0,0
C01782,medio_riesgo,551.63,6638.69,0.434,0,4.69,3160.99,52.8,medio,0.0073,0,4
C01783,bajo_riesgo,801.04,13117.04,0.26,0,4.99,2190.77,22.5,alto,0.0008,0,0
C01784,medio_riesgo,663.99,9642.29,0.51,1,5.41,10305.13,43.5,medio,0.0063,0,4
C01785,bajo_riesgo,736.52,15797.98,0.144,0,7.98,5868.46,21.1,alto,0.0005,0,0
C01786,medio_riesgo,627.53,12107.14,0.48,0,5.16,1349.5,52.6,bajo,0.0021,0,3
C01787,medio_riesgo,516.6,7518.42,0.208,0,2.29,5694.63,24.7,medio,0.0052,0,4
C01788,bajo_riesgo,809.96,17809.25,0.128,0,8.74,1477.29,47.3,alto,0.0003,0,0
C01789,bajo_riesgo,769.29,14528.2,0.267,0,8.24,4376.43,3.7,alto,0.0006,0,0
C01790,bajo_riesgo,709.43,18510.81,0.31,1,4.53,3589.74,39.5,alto,0.0007,0,0
C01791,bajo_riesgo,777.94,12143.84,0.134,0,8.12,1917.75,41.2,alto,0.0009,0,0
C01792,bajo_riesgo,718.48,9801.75,0.28,0,7.82,12788.4,48.3,alto,0.002,0,0
C01793,alto_riesgo,326.48,5209.27,0.496,2,0.23,2303.58,20.7,bajo,0.0776,1,5
C01794,medio_riesgo,690.15,6134.02,0.344,1,5.47,7609.98,0.8,medio,0.0096,0,4
C01795,medio_riesgo,690.0,7998.53,0.714,1,1.25,3080.66,4.4,medio,0.0103,0,4
C01796,bajo_riesgo,733.34,12560.8,0.111,0,2.51,4266.45,13.7,alto,0.0009,0,0
