ID_cliente,segmento_oculto,score_crediticio,ingresos_mensuales,uso_credito,historial_impagos,frecuencia_pago,saldo_actual,antiguedad_cliente,comportamiento_app,prob_impago,impago
C01367,bajo_riesgo,763.42,18692.38,0.047,1,6.89,1468.61,17.0,alto,0.0004,0
C01368,medio_riesgo,597.91,6696.79,0.47,1,5.06,1082.18,15.5,medio,0.0131,0
C01369,alto_riesgo,581.23,10458.46,0.628,3,0.93,10971.54,30.5,bajo,0.0313,0
C01370,medio_riesgo,633.33,5607.68,0.524,0,3.11,2035.18,58.1,medio,0.0078,0
C01371,alto_riesgo,535.86,5233.99,0.624,0,5.64,15251.76,2.6,bajo,0.0127,0
C01372,medio_riesgo,627.59,3271.74,0.178,3,5.03,8591.79,56.0,medio,0.0646,1
C01373,bajo_riesgo,774.95,17148.44,0.191,0,6.12,3354.53,9.0,alto,0.0003,0
C01374,medio_riesgo,517.74,6289.67,0.424,1,4.59,3107.75,20.7,medio,0.0171,0
C01375,alto_riesgo,594.11,7425.34,0.763,1,5.67,3312.72,16.6,bajo,0.0163,0
C01376,bajo_riesgo,829.06,13720.36,0.255,0,1.67,5199.25,41.3,medio,0.0006,0
C01377,alto_riesgo,391.7,6315.36,0.739,2,1.67,3317.07,44.3,bajo,0.0691,0
C01378,medio_riesgo,645.49,11872.47,0.426,1,6.3,3915.47,45.7,medio,0.0039,0
C01379,medio_riesgo,618.1,9293.4,0.519,0,3.73,3819.3,4.7,medio,0.0039,0
C01380,alto_riesgo,670.01,7370.21,0.712,2,3.0,7150.66,4.9,bajo,0.0246,0
C01381,medio_riesgo,551.38,9512.77,0.3,1,5.86,3465.66,54.3,medio,0.0071,0
C01382,medio_riesgo,599.44,7817.7,0.478,1,5.09,3359.97,47.7,medio,0.0106,0
C01383,bajo_riesgo,800.59,10401.31,0.236,0,7.03,9040.93,55.1,alto,0.0013,0
C01384,alto_riesgo,378.13,8768.47,0.528,0,2.36,5168.8,41.5,bajo,0.009,0
C01385,alto_riesgo,542.65,5451.7,0.622,1,0.14,7187.12,3.5,bajo,0.0236,0
C01386,bajo_riesgo,730.04,15587.87,0.33,0,6.81,988.23,41.2,alto,0.0006,0
C01387,bajo_riesgo,794.44,16562.81,0.106,0,6.22,7993.2,54.2,alto,0.0003,0
C01388,medio_riesgo,645.13,8193.93,0.344,0,5.79,2567.4,19.9,bajo,0.0036,0
C01389,medio_riesgo,657.95,7488.6,0.209,1,2.48,2914.4,6.5,bajo,0.0069,0
C01390,alto_riesgo,497.11,5932.09,0.624,1,0.73,2391.76,4.9,bajo,0.0246,0
C01391,alto_riesgo,370.55,7516.57,0.517,2,0.0,4234.36,6.7,bajo,0.0455,0
C01392,medio_riesgo,601.97,9338.04,0.073,1,1.88,1523.79,5.6,medio,0.0048,0
C01393,medio_riesgo,621.4,12636.08,0.577,0,5.84,672.05,35.4,bajo,0.0021,0
C01394,alto_riesgo,490.5,7998.69,0.632,1,0.66,2336.37,14.1,bajo,0.0169,0
C01395,bajo_riesgo,697.7,17982.22,0.301,0,4.28,4126.69,2.5,alto,0.0004,0
C01396,medio_riesgo,594.6,8669.45,0.315,1,4.22,2185.02,54.6,medio,0.0075,0
C01397,alto_riesgo,460.89,5146.18,0.524,2,7.48,209.3,40.9,bajo,0.0556,0
C01398,alto_riesgo,539.16,7840.47,0.482,0,5.64,7036.72,52.7,bajo,0.0063,0
C01399,alto_riesgo,514.11,8650.15,0.365,0,0.0,11833.86,29.4,bajo,0.005,0
C01400,bajo_riesgo,759.67,12841.56,0.245,0,7.31,1043.8,52.7,alto,0.0009,0
C01401,alto_riesgo,434.87,1500.0,0.666,0,3.23,12756.36,42.7,bajo,0.0371,0
C01402,alto_riesgo,425.82,7798.49,0.829,0,0.81,8439.33,44.9,bajo,0.0135,0
C01403,bajo_riesgo,781.37,11434.97,0.15,0,5.24,637.11,20.7,alto,0.001,0
C01404,bajo_riesgo,709.16,19288.72,0.397,1,3.13,1302.43,22.0,alto,0.0007,0
C01405,bajo_riesgo,729.34,15228.82,0.241,0,6.52,8136.42,56.3,alto,0.0006,0
C01406,bajo_riesgo,784.98,8399.75,0.08,0,5.03,6244.57,30.8,medio,0.0017,0
C01407,medio_riesgo,636.58,10067.51,0.425,1,5.15,4679.12,58.6,bajo,0.0057,0
C01408,medio_riesgo,468.47,10670.97,0.259,3,2.65,1888.14,26.2,medio,0.0271,0
C01409,bajo_riesgo,724.0,17460.77,0.129,0,3.56,1587.2,54.4,alto,0.0003,0
C01410,alto_riesgo,512.6,1677.0,0.599,1,3.27,10146.68,8.8,bajo,0.0519,0
C01411,bajo_riesgo,781.97,15434.4,0.122,0,7.06,733.25,12.4,alto,0.0004,0
C01412,alto_riesgo,488.08,6046.72,0.551,0,0.93,492.03,42.0,bajo,0.0114,0
C01413,alto_riesgo,532.69,10743.44,0.434,0,2.0,4655.0,52.2,bajo,0.0034,0
C01414,medio_riesgo,691.23,7833.99,0.182,1,3.86,9669.99,29.7,medio,0.0056,0
C01415,alto_riesgo,483.34,7208.95,0.556,6,2.43,7513.62,39.4,bajo,0.3835,0
C01416,bajo_riesgo,781.07,13252.4,0.189,0,5.37,8182.01,34.6,alto,0.0007,0
C01417,bajo_riesgo,823.4,17227.17,0.186,0,5.38,3167.49,15.4,alto,0.0003,0
C01418,medio_riesgo,636.66,8900.48,0.499,0,0.25,1470.79,51.8,medio,0.0039,0
C01419,medio_riesgo,560.91,11998.04,0.324,0,3.53,1115.28,50.1,bajo,0.0021,0
C01420,bajo_riesgo,767.29,14572.24,0.073,0,7.61,2004.31,23.7,alto,0.0005,0
C01421,alto_riesgo,487.4,5491.79,0.748,0,6.5,8688.45,1.0,bajo,0.0161,0
C01422,alto_riesgo,529.15,5068.05,0.636,1,5.49,4341.19,14.3,bajo,0.0269,0
C01423,bajo_riesgo,807.83,9915.9,0.099,0,10.26,5534.69,0.5,alto,0.0012,0
C01424,alto_riesgo,502.53,4940.87,0.618,1,1.51,6068.98,58.4,bajo,0.0292,0
C01425,bajo_riesgo,810.35,14590.13,0.416,1,4.33,1466.25,48.3,medio,0.0014,0
C01426,bajo_riesgo,817.93,15131.87,0.042,0,7.19,2834.47,47.1,medio,0.0004,0
C01427,medio_riesgo,709.68,13526.64,0.366,0,7.22,926.04,48.8,medio,0.0011,0
C01428,bajo_riesgo,797.58,16150.49,0.2,0,6.7,647.63,22.0,alto,0.0004,0
C01429,medio_riesgo,600.33,9483.41,0.254,1,4.69,1635.02,5.5,bajo,0.0058,0
C01430,bajo_riesgo,757.91,16183.75,0.132,0,6.4,2204.38,37.8,alto,0.0004,0
C01431,medio_riesgo,702.66,11099.68,0.609,0,6.33,4113.3,39.6,medio,0.0024,0
C01432,alto_riesgo,402.75,9908.86,0.419,2,1.85,1767.34,29.2,bajo,0.0233,0
C01433,bajo_riesgo,816.2,15554.54,0.089,0,8.83,1734.77,59.6,alto,0.0004,0
C01434,bajo_riesgo,745.16,14239.36,0.199,0,6.32,680.82,29.8,medio,0.0007,0
C01435,alto_riesgo,558.54,5182.93,0.83,2,1.84,6827.75,23.8,bajo,0.0592,0
C01436,bajo_riesgo,834.0,16541.6,0.028,0,4.92,5794.53,13.0,alto,0.0003,0
C01437,medio_riesgo,675.02,7281.6,0.463,1,5.97,6080.22,21.4,bajo,0.0092,0
C01438,medio_riesgo,637.99,10958.32,0.43,1,2.81,1473.93,36.1,bajo,0.0048,0
C01439,alto_riesgo,508.22,4034.24,0.585,1,2.68,1625.66,14.3,bajo,0.0329,0
C01440,bajo_riesgo,754.24,14808.05,0.053,0,5.33,2141.92,24.3,alto,0.0005,0
C01441,alto_riesgo,509.23,6779.15,0.852,2,2.07,4265.7,15.4,bajo,0.0516,0
C01442,bajo_riesgo,704.68,15251.89,0.281,1,6.81,4003.91,56.0,medio,0.0014,0
C01443,bajo_riesgo,785.65,15114.21,0.09,0,9.15,4436.78,51.9,alto,0.0004,0
C01444,bajo_riesgo,787.93,13107.99,0.304,0,5.32,5736.29,7.2,medio,0.0008,0
C01445,bajo_riesgo,822.75,12032.08,0.334,0,6.01,7237.86,54.8,alto,0.001,0
C01446,bajo_riesgo,747.63,14524.91,0.217,0,4.85,1954.97,40.8,alto,0.0007,0
C01447,bajo_riesgo,779.34,13117.53,0.127,0,5.47,1989.05,31.0,alto,0.0007,0
C01448,alto_riesgo,485.1,3446.97,0.436,2,0.17,7804.37,3.5,bajo,0.0647,0
C01449,alto_riesgo,446.95,3687.05,0.855,1,1.12,4489.95,28.4,bajo,0.0572,0
C01450,alto_riesgo,533.71,4856.79,0.523,2,4.84,10494.03,36.0,bajo,0.0476,0
C01451,bajo_riesgo,817.87,14140.41,0.262,0,8.2,687.44,48.0,alto,0.0006,0
C01452,bajo_riesgo,779.38,15155.96,0.162,0,9.22,1347.57,1.9,medio,0.0005,0
C01453,medio_riesgo,658.2,8826.02,0.407,0,3.11,14508.95,29.3,medio,0.0033,0
C01454,bajo_riesgo,733.28,8989.4,0.089,0,7.27,1627.14,40.0,alto,0.0018,0
C01455,alto_riesgo,530.91,6382.84,0.634,1,1.17,5323.48,37.0,bajo,0.0207,0
C01456,bajo_riesgo,736.69,18203.52,0.382,0,4.81,524.7,23.2,alto,0.0004,0
C01457,bajo_riesgo,745.09,9732.94,0.284,0,3.66,2300.79,40.4,alto,0.0018,0
C01458,bajo_riesgo,774.12,14131.42,0.037,0,8.43,7090.88,51.1,alto,0.0005,0
C01459,bajo_riesgo,692.11,16462.01,0.175,1,6.25,3915.62,2.5,alto,0.001,0
C01460,medio_riesgo,697.42,3722.64,0.276,1,5.07,4105.89,8.7,medio,0.014,0
C01461,medio_riesgo,564.96,10686.67,0.773,0,7.24,1380.03,50.3,bajo,0.0047,0
C01462,alto_riesgo,431.06,7442.5,0.354,2,2.09,2594.48,19.7,bajo,0.0321,0
C01463,medio_riesgo,602.96,12657.9,0.428,0,3.57,3406.4,23.0,medio,0.0019,0
C01464,alto_riesgo,628.53,7481.52,0.664,1,3.42,17810.34,41.4,bajo,0.0129,0
C01465,bajo_riesgo,750.72,14057.45,0.447,0,7.81,5231.52,59.4,alto,0.0009,0
C01466,medio_riesgo,619.54,8164.71,0.414,0,4.62,5193.43,43.9,medio,0.0043,0
C01467,medio_riesgo,497.9,7640.11,0.475,1,6.15,7235.29,21.6,bajo,0.0147,0
C01468,alto_riesgo,434.05,2746.95,0.626,3,2.41,4009.4,25.8,bajo,0.19,0
C01469,alto_riesgo,612.07,4779.68,0.712,2,3.33,3436.42,39.4,bajo,0.048,0
C01470,bajo_riesgo,789.89,18409.34,0.241,0,7.32,4209.16,30.2,alto,0.0003,0
C01471,bajo_riesgo,804.57,16035.56,0.343,0,7.58,1571.66,28.1,alto,0.0005,0
C01472,medio_riesgo,701.54,9814.34,0.547,0,3.93,7366.69,31.2,bajo,0.0028,0
C01473,bajo_riesgo,847.62,20720.35,0.178,0,7.39,1033.84,40.9,alto,0.0001,0
C01474,medio_riesgo,706.33,7976.47,0.42,2,5.62,9848.11,24.2,medio,0.0139,0
C01475,bajo_riesgo,786.03,16012.78,0.269,1,4.15,3045.28,10.1,alto,0.0009,0
C01476,medio_riesgo,619.51,8996.78,0.343,0,5.48,1114.11,35.1,bajo,0.0033,0
C01477,medio_riesgo,722.01,8519.99,0.767,0,3.72,5786.41,21.4,medio,0.0045,0
C01478,bajo_riesgo,801.64,13788.62,0.17,0,2.05,4234.8,29.6,alto,0.0006,0
C01479,medio_riesgo,641.28,8013.85,0.081,1,2.98,3677.52,58.9,bajo,0.0056,0
C01480,alto_riesgo,582.2,1500.0,0.729,0,0.52,6481.7,13.4,bajo,0.026,0
C01481,alto_riesgo,558.63,7219.18,0.519,2,2.34,6537.82,35.4,bajo,0.028,0
C01482,alto_riesgo,413.59,4800.86,0.733,1,3.81,9810.64,49.0,bajo,0.0443,0
C01483,bajo_riesgo,803.9,17508.43,0.164,1,5.69,2530.53,23.1,medio,0.0006,0
C01484,medio_riesgo,531.66,8297.35,0.307,0,4.83,6307.57,38.9,bajo,0.0048,0
C01485,bajo_riesgo,800.29,10930.14,0.144,0,4.77,4718.26,18.4,medio,0.001,0
C01486,bajo_riesgo,724.6,18467.23,0.301,0,7.33,1868.1,12.4,alto,0.0004,0
C01487,bajo_riesgo,822.56,13006.75,0.222,1,7.02,1964.89,26.5,alto,0.0014,0
C01488,alto_riesgo,451.11,5695.24,0.727,1,2.56,6045.78,46.3,bajo,0.0333,0
C01489,bajo_riesgo,811.24,12167.62,0.023,0,4.58,4593.68,33.6,medio,0.0007,0
C01490,bajo_riesgo,720.38,14206.38,0.129,0,6.24,5549.43,50.2,alto,0.0007,0
C01491,bajo_riesgo,832.13,13140.94,0.273,0,5.99,2798.42,17.6,alto,0.0007,0
C01492,bajo_riesgo,763.38,11970.72,0.105,0,6.25,1105.24,49.4,medio,0.0009,0
C01493,alto_riesgo,491.04,7189.46,0.581,0,0.98,7286.22,56.2,bajo,0.0093,0
C01494,alto_riesgo,550.8,6694.91,0.62,2,1.06,9404.58,22.7,bajo,0.0357,0
C01495,medio_riesgo,565.43,7696.09,0.38,1,8.47,3705.06,55.6,bajo,0.0107,0
C01496,bajo_riesgo,805.22,8504.93,0.129,0,5.13,3331.37,52.9,alto,0.0016,0
C01497,medio_riesgo,623.85,5593.89,0.148,0,7.79,5834.39,4.7,medio,0.0052,0
C01498,bajo_riesgo,794.85,12299.56,0.111,0,4.87,2648.82,41.8,alto,0.0008,0
C01499,bajo_riesgo,706.93,14693.11,0.457,0,4.07,1996.41,48.6,alto,0.0009,0
C01500,alto_riesgo,351.75,3425.54,0.413,0,1.37,4728.78,22.7,bajo,0.0243,0
C01501,bajo_riesgo,764.22,16918.57,0.183,0,6.39,1065.51,20.8,medio,0.0004,0
C01502,bajo_riesgo,777.2,14096.98,0.392,0,4.4,6328.94,52.4,alto,0.0008,0
C01503,bajo_riesgo,756.64,17358.78,0.135,0,7.34,2779.59,26.4,alto,0.0003,0
C01504,bajo_riesgo,744.44,10140.72,0.134,0,4.18,2104.32,40.7,alto,0.0014,0
C01505,bajo_riesgo,818.17,13823.29,0.092,0,11.26,11818.42,28.6,medio,0.0005,0
C01506,medio_riesgo,541.09,11518.17,0.498,1,7.14,8634.58,19.3,medio,0.0062,0
C01507,medio_riesgo,621.86,9037.57,0.401,1,3.65,835.47,49.6,bajo,0.0071,0
C01508,bajo_riesgo,873.55,13464.83,0.333,1,6.03,1743.32,29.4,alto,0.0013,0
C01509,alto_riesgo,494.82,7477.65,0.746,0,1.3,6115.22,15.7,bajo,0.0106,0
C01510,medio_riesgo,590.4,10211.94,0.602,1,8.32,1482.55,58.2,bajo,0.0078,0
C01511,bajo_riesgo,773.95,13892.26,0.027,0,7.19,3361.82,8.9,alto,0.0005,0
C01512,bajo_riesgo,817.18,8232.53,0.511,0,5.73,2398.41,7.8,alto,0.0026,0
C01513,alto_riesgo,483.96,3440.23,0.645,1,5.88,1787.29,54.1,bajo,0.0424,0
C01514,bajo_riesgo,846.72,19042.4,0.109,0,6.89,3301.34,54.2,medio,0.0002,0
C01515,medio_riesgo,573.61,11484.07,0.291,0,3.57,11077.72,45.7,bajo,0.0022,0
C01516,medio_riesgo,685.22,4457.45,0.064,0,2.4,3278.59,9.1,bajo,0.0049,0
C01517,alto_riesgo,462.83,3406.99,0.498,1,1.52,6979.6,45.1,bajo,0.0383,0
C01518,medio_riesgo,532.89,7583.24,0.572,0,7.73,869.29,10.3,bajo,0.0075,0
C01519,medio_riesgo,617.86,7163.72,0.157,0,1.97,2960.06,3.6,bajo,0.0039,0
C01520,alto_riesgo,511.8,2743.74,0.685,2,1.31,2546.51,19.1,bajo,0.0901,0
C01521,medio_riesgo,724.07,6425.41,0.718,0,4.27,14207.4,42.6,medio,0.0064,0
C01522,bajo_riesgo,716.57,12847.03,0.559,0,6.89,3768.8,19.6,alto,0.0015,0
C01523,alto_riesgo,435.76,8032.98,0.295,0,3.46,8779.85,43.0,bajo,0.0066,0
C01524,medio_riesgo,648.12,12858.24,0.195,0,3.2,5330.76,56.2,bajo,0.0012,0
C01525,medio_riesgo,675.86,5653.86,0.394,0,2.76,2517.1,35.0,medio,0.0059,0
C01526,bajo_riesgo,816.11,18778.54,0.091,1,5.3,816.6,2.2,alto,0.0004,0
C01527,medio_riesgo,664.9,8797.44,0.215,1,6.6,3145.11,2.5,bajo,0.0052,0
C01528,bajo_riesgo,759.16,19752.99,0.174,0,8.14,1132.56,9.6,medio,0.0002,0
C01529,alto_riesgo,688.19,4962.46,0.817,1,2.06,3834.09,40.2,bajo,0.0213,0
C01530,bajo_riesgo,770.78,16534.17,0.396,0,4.51,936.0,18.5,alto,0.0005,0
C01531,alto_riesgo,469.1,9142.6,0.871,2,5.06,1954.56,22.3,bajo,0.0377,0
C01532,alto_riesgo,631.96,3419.25,0.29,2,0.0,5325.05,21.2,bajo,0.0362,0
C01533,medio_riesgo,665.02,13897.93,0.247,0,5.58,1960.61,21.9,bajo,0.001,0
C01534,medio_riesgo,765.51,7956.36,0.671,0,3.88,4528.12,37.1,bajo,0.0039,0
C01535,alto_riesgo,373.08,6927.15,0.461,0,1.54,4741.35,35.0,bajo,0.0121,0
C01536,alto_riesgo,518.42,5459.44,0.689,1,0.48,1990.0,52.1,bajo,0.0274,0
C01537,bajo_riesgo,768.58,17242.19,0.186,1,7.18,1559.6,59.2,medio,0.0007,0
C01538,alto_riesgo,456.97,6381.49,0.65,1,2.91,1891.1,50.4,bajo,0.0262,0
C01539,bajo_riesgo,820.01,16533.47,0.093,0,5.24,1682.57,46.4,alto,0.0003,0
C01540,medio_riesgo,651.88,8875.44,0.42,0,3.03,3742.17,22.3,medio,0.0034,0
C01541,bajo_riesgo,814.19,12011.02,0.239,0,6.58,1077.29,54.9,alto,0.0009,0
C01542,medio_riesgo,574.85,10465.42,0.383,0,2.4,5597.87,21.9,bajo,0.003,0
C01543,alto_riesgo,440.65,7807.59,0.541,0,2.78,11035.91,3.8,bajo,0.0092,0
C01544,bajo_riesgo,696.8,14867.53,0.145,0,10.81,2780.08,30.5,alto,0.0006,0
C01545,alto_riesgo,523.75,10693.64,0.752,1,4.16,6924.82,15.8,bajo,0.0104,0
C01546,medio_riesgo,663.4,10137.83,0.371,1,4.68,1766.42,29.1,medio,0.0049,0
C01547,alto_riesgo,573.34,7612.65,0.565,1,2.2,12492.57,40.9,bajo,0.0132,0
C01548,alto_riesgo,493.42,6572.94,0.525,1,2.75,10931.75,51.7,bajo,0.0195,0
C01549,medio_riesgo,639.22,8564.12,0.393,0,3.37,3490.93,15.1,medio,0.0037,0
C01550,bajo_riesgo,816.39,10472.72,0.162,0,3.37,282.75,55.2,medio,0.0011,0
C01551,bajo_riesgo,746.02,13001.73,0.039,0,5.93,1242.1,59.5,medio,0.0007,0
C01552,alto_riesgo,506.43,6153.33,0.491,1,5.05,6232.2,12.1,bajo,0.0196,0
C01553,medio_riesgo,705.26,8202.02,0.545,0,2.39,3578.43,20.8,medio,0.0039,0
C01554,medio_riesgo,575.06,9083.12,0.395,0,5.61,1622.73,42.9,bajo,0.004,0
C01555,bajo_riesgo,792.7,16508.13,0.123,0,7.19,484.83,22.2,alto,0.0003,0
C01556,bajo_riesgo,801.85,14169.48,0.126,0,5.93,1494.75,13.3,medio,0.0005,0
C01557,bajo_riesgo,708.43,18248.55,0.034,0,2.6,1092.92,24.2,medio,0.0003,0
C01558,bajo_riesgo,723.05,13493.5,0.141,0,5.11,1907.9,42.3,alto,0.0008,0
C01559,alto_riesgo,487.73,11447.6,0.89,0,3.27,9893.89,1.0,bajo,0.0059,0
C01560,medio_riesgo,641.26,9666.79,0.432,0,5.13,1664.38,40.2,medio,0.0031,0
C01561,bajo_riesgo,799.28,10180.41,0.133,0,5.35,1720.87,54.0,alto,0.0012,0
C01562,bajo_riesgo,762.64,15153.83,0.103,1,5.13,1676.12,59.3,alto,0.001,0
C01563,bajo_riesgo,719.87,17069.98,0.149,0,8.55,2096.61,15.3,alto,0.0004,0
C01564,bajo_riesgo,851.34,16576.81,0.045,0,6.51,5355.45,44.7,alto,0.0003,0
C01565,bajo_riesgo,801.43,15164.71,0.247,0,6.31,1188.91,10.0,alto,0.0005,0
C01566,alto_riesgo,470.05,10172.66,0.419,2,0.0,13710.27,14.0,bajo,0.0181,0
C01567,bajo_riesgo,732.52,15819.44,0.155,0,4.11,3261.41,39.6,alto,0.0005,0
C01568,medio_riesgo,543.51,11048.81,0.309,0,3.76,4216.29,49.1,bajo,0.0027,0
C01569,bajo_riesgo,733.57,17134.44,0.269,0,4.16,3360.52,5.6,alto,0.0004,0
C01570,medio_riesgo,547.18,9414.73,0.354,1,4.37,6277.47,23.1,medio,0.0078,0
C01571,alto_riesgo,648.8,5915.08,0.682,1,0.21,4712.61,52.0,bajo,0.0169,0
C01572,medio_riesgo,555.84,8530.27,0.279,0,8.02,1511.45,45.2,medio,0.0041,0
C01573,medio_riesgo,601.15,11124.39,0.409,0,3.36,2988.16,3.1,medio,0.0025,0
C01574,medio_riesgo,630.69,8929.18,0.426,0,2.34,7187.65,24.4,medio,0.0036,0
C01575,bajo_riesgo,779.75,15463.71,0.635,0,3.86,1501.72,24.2,alto,0.0008,0
C01576,medio_riesgo,632.29,9612.6,0.467,0,3.24,3390.66,39.4,medio,0.0033,0
C01577,bajo_riesgo,859.72,13985.91,0.218,0,10.22,3108.52,5.5,alto,0.0005,0
C01578,medio_riesgo,533.61,4030.38,0.061,1,0.64,5698.77,21.8,bajo,0.0166,1
C01579,medio_riesgo,654.53,13289.52,0.176,1,3.69,3131.48,54.3,bajo,0.0021,0
C01580,alto_riesgo,523.38,2516.44,0.828,0,0.53,2631.16,4.8,bajo,0.0285,0
C01581,medio_riesgo,574.51,9646.8,0.819,1,2.46,2621.39,7.5,bajo,0.0119,0
C01582,medio_riesgo,578.57,7826.06,0.296,0,0.0,2075.83,35.8,bajo,0.0045,0
C01583,alto_riesgo,483.23,3017.9,0.695,1,6.08,2664.71,21.9,bajo,0.0488,0
C01584,medio_riesgo,657.14,8240.34,0.569,0,1.86,2903.2,0.9,medio,0.0046,0
C01585,bajo_riesgo,786.48,16278.54,0.109,1,9.73,2234.97,14.7,alto,0.0007,0
C01586,bajo_riesgo,833.07,13970.89,0.071,0,9.7,1296.15,33.7,alto,0.0005,0
C01587,alto_riesgo,335.97,5639.18,0.705,2,2.84,2608.22,49.8,bajo,0.0878,0
C01588,bajo_riesgo,768.88,13185.83,0.058,0,3.66,1249.59,38.9,alto,0.0007,0
C01589,alto_riesgo,487.32,8147.56,0.41,4,2.3,2828.61,0.3,bajo,0.0954,0
C01590,medio_riesgo,570.28,7745.77,0.618,0,4.58,7601.68,12.8,medio,0.0069,0
C01591,medio_riesgo,643.22,9284.34,0.446,1,2.08,1051.93,8.6,medio,0.0067,0
C01592,alto_riesgo,501.15,11118.25,0.391,0,1.67,6341.02,27.5,bajo,0.0033,0
C01593,alto_riesgo,613.81,7174.74,0.372,2,4.25,7857.47,18.5,bajo,0.0202,0
C01594,medio_riesgo,577.67,9983.68,0.521,0,7.27,4757.75,33.4,bajo,0.0039,0
C01595,bajo_riesgo,802.32,11147.6,0.099,0,3.72,2966.85,11.8,medio,0.0009,0
C01596,bajo_riesgo,768.28,17426.25,0.319,0,6.61,1516.06,41.9,alto,0.0004,0
C01597,bajo_riesgo,795.41,19492.73,0.124,0,6.73,4962.63,25.0,alto,0.0002,0
C01598,medio_riesgo,692.67,8330.09,0.407,1,4.09,2223.58,21.4,bajo,0.0067,0
C01599,bajo_riesgo,748.13,15973.85,0.488,0,4.42,3091.2,41.2,alto,0.0007,0
C01600,medio_riesgo,556.46,7892.03,0.405,1,4.87,1003.63,41.8,bajo,0.0109,0
C01601,alto_riesgo,495.72,5893.79,0.64,3,3.77,13462.6,6.0,bajo,0.0955,0
C01602,bajo_riesgo,780.42,18069.3,0.186,0,7.16,2785.27,52.9,alto,0.0003,0
C01603,medio_riesgo,471.55,11817.17,0.165,2,3.15,1668.12,40.2,bajo,0.0097,0
C01604,medio_riesgo,666.74,9378.97,0.406,0,5.98,9526.94,20.2,medio,0.0029,0
C01605,bajo_riesgo,748.66,13001.88,0.173,0,6.95,1248.61,29.7,alto,0.0008,0
C01606,bajo_riesgo,812.57,15085.01,0.077,0,9.04,5888.95,11.1,alto,0.0004,0
C01607,alto_riesgo,513.76,4176.75,0.704,2,2.1,6892.53,9.4,bajo,0.0703,0
C01608,medio_riesgo,477.35,8197.24,0.565,0,5.57,754.32,53.9,bajo,0.0078,0
C01609,bajo_riesgo,740.95,19891.64,0.183,0,3.82,777.65,34.3,medio,0.0002,0
C01610,medio_riesgo,663.64,5651.75,0.238,1,1.58,835.01,39.9,bajo,0.0101,0
C01611,bajo_riesgo,788.12,13958.08,0.308,0,3.73,4001.2,49.7,medio,0.0007,0
C01612,bajo_riesgo,776.72,9666.96,0.107,0,6.68,2012.21,48.1,medio,0.0014,0
C01613,alto_riesgo,507.91,7614.65,0.701,0,2.25,1757.01,6.8,bajo,0.0094,0
C01614,bajo_riesgo,824.91,17376.92,0.149,0,7.2,5596.36,46.5,alto,0.0003,0
C01615,bajo_riesgo,741.91,15115.37,0.434,0,5.63,1121.57,20.3,alto,0.0008,0
C01616,medio_riesgo,663.47,10496.86,0.237,0,1.62,4863.84,27.1,medio,0.0019,0
C01617,alto_riesgo,625.58,9468.33,0.433,1,1.52,8312.17,1.3,bajo,0.0067,0
C01618,alto_riesgo,427.7,6166.17,0.56,1,0.0,7137.66,28.6,bajo,0.0268,0
C01619,medio_riesgo,610.18,3108.98,0.208,0,5.34,2162.16,17.9,bajo,0.0094,0
C01620,medio_riesgo,607.89,8919.98,0.41,1,5.02,4497.74,28.9,medio,0.0077,0
C01621,bajo_riesgo,742.19,15324.82,0.089,0,3.36,3032.01,52.5,alto,0.0005,0
C01622,medio_riesgo,583.09,14197.92,0.301,2,4.02,5724.15,45.1,medio,0.0051,0
C01623,alto_riesgo,624.17,6887.16,0.567,4,0.58,288.34,25.4,bajo,0.098,0
C01624,alto_riesgo,481.23,3399.71,0.537,0,4.46,11146.41,17.7,bajo,0.0193,0
C01625,medio_riesgo,661.28,12136.02,0.484,0,1.11,3141.79,15.6,bajo,0.0019,0
C01626,bajo_riesgo,808.61,13337.86,0.058,0,1.17,1495.28,37.5,alto,0.0006,0
C01627,bajo_riesgo,767.55,14091.77,0.169,0,6.41,1532.53,21.4,alto,0.0006,0
C01628,bajo_riesgo,726.34,21033.53,0.387,1,5.74,8373.08,29.0,medio,0.0005,0
C01629,alto_riesgo,456.14,5778.93,0.765,2,1.01,5711.33,17.2,bajo,0.0656,0
C01630,bajo_riesgo,799.39,11574.75,0.306,1,6.73,356.23,32.1,medio,0.0022,0
C01631,medio_riesgo,635.91,6585.2,0.426,0,8.87,2962.8,1.6,bajo,0.0057,0
C01632,alto_riesgo,533.74,8107.05,0.943,0,0.01,1926.18,23.7,bajo,0.0105,0
C01633,alto_riesgo,459.02,6210.16,0.494,2,3.26,3839.1,49.1,bajo,0.0441,0
C01634,alto_riesgo,527.27,7819.3,0.595,0,2.46,1253.38,12.3,bajo,0.0075,0
C01635,bajo_riesgo,811.18,17192.67,0.127,0,4.5,3178.69,25.3,alto,0.0003,0
C01636,alto_riesgo,479.87,10280.69,0.387,0,6.02,1973.69,27.5,bajo,0.0041,0
C01637,bajo_riesgo,762.28,18611.88,0.137,0,4.08,2379.83,58.2,medio,0.0002,0
C01638,alto_riesgo,574.52,6888.35,0.649,2,1.2,3142.85,49.9,bajo,0.0332,0
C01639,bajo_riesgo,771.79,13691.21,0.142,0,7.05,1867.39,31.0,alto,0.0007,0
C01640,bajo_riesgo,819.17,14480.21,0.031,0,9.19,2767.66,12.1,alto,0.0004,0
